"Block.Group.ID","Average.Block.Group.Score","Population","Population..3.Miles","Households..3.Miles","Kids.under.5","Kids.under.5..3.Miles","Kids.5.to.9","Kids.5.to.9..3.Miles","Average.Age","Household.income.under.40K..3.Mile","Household.income.40K.to.50K..3.Mile","Household.income.50K.to.60K..3.Mile","Household.income.60K.to.75K..3.Mile","Household.income.75K.to.100K..3.Mile","Household.income.100K.to.125K..3.Mile","Household.income.125K.to.150K..3.Mile","Household.income.150K.to.200K..3.Mile","Household.income.200K...3.Mile","Predicted.Score"
530670117103,NA,2076,59242,24280,0.052,0.056,0.089,0.06,33,0.249,0.09,0.096,0.106,0.162,0.122,0.064,0.065,0.048,4.50691734508239
530670117104,NA,1705,53457,20526,0.017,0.062,0.044,0.064,50.5,0.209,0.084,0.08,0.123,0.177,0.128,0.075,0.071,0.052,3.96504407407606
530670117201,NA,2143,35953,14195,0.021,0.061,0.039,0.066,49,0.205,0.082,0.099,0.122,0.184,0.119,0.062,0.081,0.047,3.95831215499869
530670117202,NA,2696,27211,11102,0.075,0.039,0.072,0.057,34.7,0.228,0.077,0.093,0.106,0.158,0.124,0.063,0.085,0.066,4.51066160569087
530670118101,NA,2162,2162,845,0.03,0.03,0.061,0.061,49.7,0.138,0.073,0.095,0.115,0.179,0.097,0.096,0.169,0.038,4.08218492460883
530670118102,NA,1388,1388,571,0.019,0.019,0.071,0.071,50.5,0.194,0.058,0.018,0.135,0.089,0.06,0.205,0.184,0.058,3.91251401336934
530670118211,NA,973,15760,6290,0.03,0.051,0.114,0.055,40.9,0.272,0.059,0.088,0.109,0.145,0.103,0.066,0.101,0.057,4.50657849289413
530670118212,NA,1643,12073,4756,0.03,0.045,0.018,0.059,48.9,0.208,0.053,0.1,0.109,0.146,0.122,0.061,0.133,0.067,3.98111845455106
530670118213,NA,1684,5536,2086,0.065,0.071,0.078,0.064,39.3,0.184,0.046,0.106,0.149,0.161,0.1,0.148,0.064,0.041,4.29698445955141
530670118221,NA,1703,17616,7178,0.095,0.053,0.076,0.072,32.7,0.292,0.072,0.108,0.075,0.15,0.097,0.098,0.062,0.046,4.51128298786883
